searchType,showId,stdShowId,showName,showDate,cityName,cityId,showStatus,minOriginalPrice,posterUrl,venueId,venueName,backendCategory,isFree,firstShowTime,lastShowTime,minOriginalPriceInfo,latestShowTime,showSessionDates,soldOut,sessionNum,seatPlanNum
SHOW,6642d443aa8301000108ff71,6642d442909a2400017ec895,【石家庄】【2024PACT派克特Section90巡演】石家庄站,2024.06.08 20:00,石家庄,1301,ONSALE,158.0,https://cdn.ticketmars.com/prod/external/img/20240514/6642d442c6c0e4000126f76c.jpg,58ed9a270cf2d0f4b41c09d7,红糖 Livehouse（石家庄）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717848000000,1717855259000,"{'yuanNum': '158', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1717848000000,['20240608'],False,1,3
SHOW,6644830d30364d0001862c4e,6644830829bf710001c3ede2,【北京】【爱乐汇】夏日JAZZ「Wes Montgomery Tribute」“慵懒”一夏——爵士Live House,2024.06.28 19:30,北京,1101,ONSALE,280.0,https://cdn.ticketmars.com/prod/external/img/20240515/66448309b9a77b0001430a18.jpg,651e766ac6347d00015cf7b6,三里屯·爱乐汇艺术空间-D3现场（Live&Bar）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1719574200000,1719579600000,"{'yuanNum': '280', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1719574200000,['20240628'],False,1,1
SHOW,664763801b4d9a00018be162,6647638029bf7100016916a4,【北京】新加坡后摇名团PAINT THE SKY RED解散告别巡演北京站,2024.06.16 20:30,北京,1101,ONSALE,160.0,https://cdn.ticketmars.com/prod/external/img/20240517/664763732d593a00017ab5f5.jpg,622b0ca4d3521e35f4014322,乐空间（北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718541000000,1718548800000,"{'yuanNum': '160', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718541000000,['20240616'],False,1,3
SHOW,664ef1351d06bc000138f790,664ef134e2f84600011c240b,【北京】司南 2024「出发」个人巡演-北京站,2024.07.27 19:30,北京,1101,ONSALE,299.0,https://cdn.ticketmars.com/prod/external/img/20240523/664ef1342d593a00018769c2.jpg,640819d33d195a00013bab46,福浪Live House-福,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1722079800000,1722087000000,"{'yuanNum': '299', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1722079800000,['20240727'],False,1,2
SHOW,66470106fdc1b70001a1c858,66470105111a130001ff32f1,【北京】Föllakzoid 2024巡演 北京站,2024.06.07 19:00,北京,1101,ONSALE,180.0,https://cdn.ticketmars.com/prod/external/img/20240517/66470105c6c0e40001c15e6a.jpg,622b0ca4d3521e35f4014322,乐空间（北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717758000000,1717767000000,"{'yuanNum': '180', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1717758000000,['20240607'],False,1,2
SHOW,664dbfd6fdc1b700017ac680,664da543d53a76000135343e,【北京】 | 6.7 「端午时间」图灵⾳乐实验室TML《流沙龙》音乐会,2024.06.07 20:00,北京,1101,ONSALE,260.0,https://cdn.ticketmars.com/image/prod/20240522_84/17163646249856018.png,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717761600000,1717767000000,"{'yuanNum': '260', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1717761600000,['20240607'],False,1,1
SHOW,663de2a005cd180001621b95,663de29f7db4af0001bedd3e,【北京】爱莲说·盛世音乐季 说唱燃舞台,2024.05.30 19:30,北京,1101,ONSALE,29.0,https://cdn.ticketmars.com/image/prod/20240514_47/17156676598125569.jpg,580485680cf28631977d3d8e,Mao Livehouse （北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717068600000,1717077600000,"{'yuanNum': '29', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1717068600000,['20240530'],False,1,4
SHOW,664f0ac9d53a7600016828b9,664f079a9b79890001cd27c9,【北京 】| 6.12-13 「Sparkling Gem」95后爵士精灵Andrea Motis，感受美貌与音乐的双重魅力,2024.06.12 - 06.13,北京,1101,ONSALE,320.0,https://cdn.ticketmars.com/image/prod/20240523_58/17164554168146822.png,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718193600000,1718285400000,"{'yuanNum': '320', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1718193600000,"['20240613', '20240612']",False,2,2
SHOW,664dd7d1d53a7600013e6bd2,664dd7d03c68fc0001910587,【郑州】【网上邻居x第三极】专场-郑州站,2024.06.16 20:00,郑州,4101,ONSALE,168.0,https://cdn.ticketmars.com/prod/external/img/20240522/664dd7c2c6c0e40001b6add0.jpg,60e81d0d83a7d7073ee0986a,7LIVEHOUSE+,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718539200000,1718546400000,"{'yuanNum': '168', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718539200000,['20240616'],False,1,3
SHOW,66482b189b79890001e74764,6648282bfdc1b70001c1cbbb,【北京】 | 6.2  「Balades Éphémères爵士漫步」，转瞬即逝的音乐只在今夜,2024.06.02 20:00,北京,1101,ONSALE,180.0,https://cdn.ticketmars.com/image/prod/20240518_47/17160053436913993.jpg,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717329600000,1717335000000,"{'yuanNum': '180', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1717329600000,['20240602'],False,1,1
SHOW,664ef10cfdc1b70001a48c0d,664ef10be2f84600011c2342,【北京】【秀动呈献】李浩玮 Howard Lee【Fly Machine飞行机】巡回演唱会 北京站,2024.06.14 20:00,北京,1101,ONSALE,88.0,https://cdn.ticketmars.com/prod/external/img/20240523/664ef10c2d593a00018765ba.jpg,622b0ca4d3521e35f4014322,乐空间（北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718366400000,1718373600000,"{'yuanNum': '88', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718366400000,['20240614'],False,1,5
SHOW,6641e1b18b940100016d5625,6641e1b18b940100016d5624,【长春】2024青岛纯生.长春禧都音乐节,2024.06.29 - 06.30,长春,2201,PRESALE,228.0,https://cdn.ticketmars.com/image/prod/20240513_48/17155938013922510.jpg,6641e20fa84da5000159c6be,长春奥林匹克公园东侧停车场,"{'code': 18, 'displayName': '音乐节', 'name': 'MusicFestival'}",False,1719635400000,1719754200000,"{'yuanNum': '228', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1719635400000,"['20240629', '20240630']",False,3,12
SHOW,664c6e079b798900016a68d5,664c6e079b798900016a68d4,【大同】如梦·云SKY大同音乐节,2024.07.27 - 07.28,大同,1402,PRESALE,229.0,https://cdn.ticketmars.com/image/prod/20240521_58/17162850491396739.jpg,664c6e36a84da5000159e2d4,大同市南六庄机场（通用航空产业园区）,"{'code': 18, 'displayName': '音乐节', 'name': 'MusicFestival'}",False,1722060000000,1722175200000,"{'yuanNum': '229', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1722060000000,"['20240728', '20240727']",False,3,11
SHOW,6655b9b19b79890001c382ca,6655b9ab3c68fc0001e956d8,【北京】福浪特别呈现 「见山 见海 见雾」第三弹！,2024.05.31 20:00,北京,1101,ONSALE,1.0,https://cdn.ticketmars.com/prod/external/img/20240528/6655b9ace8475500010ea847.jpg,65016155a26b47000101a531,福浪Live House-浪,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717156800000,1717169400000,"{'yuanNum': '1', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1717156800000,['20240531'],False,1,6
SHOW,66555e7ad53a760001481fcc,66555e79a39a480001a571f0,【北京】欧美CN北京站 ｜ Taylor Swift 专场,2024.07.13 20:00,北京,1101,ONSALE,68.0,https://cdn.ticketmars.com/prod/external/img/20240528/66555e7ac6c0e40001d68536.jpg,60d9a6bdc756b12d0539f037,北京 想象空间,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1720872000000,1720882800000,"{'yuanNum': '68', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1720872000000,['20240713'],False,1,3
SHOW,66555e78ddfc810001e63330,66555e77a39a480001a571e1,【北京】欧美CN北京站 ｜ 欧美流行音乐派对,2024.07.12 20:00,北京,1101,ONSALE,68.0,https://cdn.ticketmars.com/prod/external/img/20240528/66555e7750bdc000014d01f6.jpg,60d9a6bdc756b12d0539f037,北京 想象空间,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1720785600000,1720796400000,"{'yuanNum': '68', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1720785600000,['20240712'],False,1,3
SHOW,6655655f6248310001c3b935,6655655e95914e0001f3b667,"【北京】【秀动呈献】""Second Date"" - 卧室/复古流行新星Josh Fudge首次巡演 北京站",2024.06.13 20:30,北京,1101,ONSALE,120.0,https://cdn.ticketmars.com/prod/external/img/20240528/6655655a8e2a9400010a05e1.jpg,622b0ca4d3521e35f4014322,乐空间（北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718281800000,1718287200000,"{'yuanNum': '120', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718281800000,['20240613'],False,1,2
SHOW,665428e91d06bc0001efbdb5,665428e7803b58000173e113,【北京】高校说唱毕业专场,2024.06.02 19:30,北京,1101,ONSALE,45.0,https://cdn.ticketmars.com/prod/external/img/20240527/665428e70e636000012542ae.jpg,60d9a6bdc756b12d0539f037,北京 想象空间,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717327800000,1717338600000,"{'yuanNum': '45', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1717327800000,['20240602'],False,1,3
SHOW,66581ad21d06bc0001853134,665818df6a025300014d427e,【郑州】奇迹の闪耀巡回动漫演唱会,2024.09.15 19:30,郑州,4101,ONSALE,69.0,https://cdn.ticketmars.com/image/prod/20240530_20/17170496623035947.jpg,60e81d0d83a7d7073ee0986a,7LIVEHOUSE+,"{'code': 17, 'displayName': '演唱会', 'name': 'YanChangHui'}",False,1726399800000,1726407000000,"{'yuanNum': '69', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1726399800000,['20240915'],False,1,4
SHOW,66581eb41d06bc000185c9a3,66581eb41d06bc000185c9a1,【北京】小沈阳2024《我不！是歌手》巡回演唱会--北京站,2024.10.19 19:30,北京,1101,PENDING,380.0,https://cdn.ticketmars.com/image/prod/20240530_98/17170511516486151.jpg,571dec000cf22ad1941ae0ba,华熙LIVE·五棵松·场馆,"{'code': 17, 'displayName': '演唱会', 'name': 'YanChangHui'}",False,1729337400000,1729342800000,"{'yuanNum': '380', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1729337400000,['20241019'],False,1,5
SHOW,6650722d1d06bc0001700bcd,6650714c49a1ff000157a408,北京 | 6.8 & 6.9「TANGO AMOR 探戈往事」0UR TANGO 乐团音乐会,2024.06.08 - 06.09,北京,1101,ONSALE,280.0,https://cdn.ticketmars.com/image/prod/20240524_87/17165479506751989.jpg,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1717848000000,1717939800000,"{'yuanNum': '280', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1717848000000,"['20240609', '20240608']",False,2,2
SHOW,665974a1624831000156e6da,665972eb62483100015699ac,【北京】6.16  BNCJO父亲节特别企划：Song for My Father,2024.06.16 20:00,北京,1101,ONSALE,360.0,https://cdn.ticketmars.com/image/prod/20240531_11/17171384609716708.jpg,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718539200000,1718544600000,"{'yuanNum': '360', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718539200000,['20240616'],False,1,2
SHOW,665d63746248310001d569f0,665d63736dd9760001068caa,【北京】威尔Will.T 「Day One」个人巡演 - 北京站,2024.06.15 20:00,北京,1101,ONSALE,288.0,https://cdn.ticketmars.com/prod/external/img/20240603/665d6373c6c0e4000127e7e6.jpg,6464797350257400011fa3b3,East LIVE,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718452800000,1718458200000,"{'yuanNum': '288', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718452800000,['20240615'],False,1,2
SHOW,665c03f16248310001ab39e6,665c03f05524b70001a3ebc9,【北京】仲夏夜之梦,2024.06.21 19:00,北京,1101,ONSALE,60.0,https://cdn.ticketmars.com/prod/external/img/20240602/665c03f00c01b10001fce9f1.jpg,60d9a6bdc756b12d0539f037,北京 想象空间,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718967600000,1718978400000,"{'yuanNum': '60', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718967600000,['20240621'],False,1,2
SHOW,665edc211d06bc0001650572,665edc211d06bc0001650571,【银川】2024银川西夏啤酒·星空音乐节,2024.07.19 - 07.21,银川,6401,PENDING,297.0,https://cdn.ticketmars.com/image/prod/20240604_86/17174929512227991.png,60ed03fed3521e75de84a0ac,宁夏西夏啤酒音乐公园,"{'code': 18, 'displayName': '音乐节', 'name': 'MusicFestival'}",False,1721368800000,1721570400000,"{'yuanNum': '297', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1721368800000,"['20240719', '20240721', '20240720']",False,6,12
SHOW,666004ee95268f00011b46e4,666001a05c3f6300017ece98,【北京】6.21-22 「Back To Basics」欢迎来到Thierry Maillard三重奏的合成器世界,2024.06.21 - 06.22,北京,1101,ONSALE,280.0,https://cdn.ticketmars.com/image/prod/20240605_80/17175679610681159.png,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718971200000,1719063000000,"{'yuanNum': '280', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1718971200000,"['20240622', '20240621']",False,2,2
SHOW,66015e16712d9e0001c03a25,66015e091c7a110001bcc80f,【北京】【爱乐汇】【7折优惠】“四大名著”《三国演义》《水浒传》《西游记》《红楼梦》交响演唱会,2024.07.26 19:30,北京,1101,ONSALE,180.0,https://cdn.ticketmars.com/prod/external/img/20240325/66015e14725e700001469c33.jpg,577cbe2b0cf208ae917f9490,国图艺术中心,"{'code': 17, 'displayName': '演唱会', 'name': 'YanChangHui'}",False,1721993400000,1721998800000,"{'yuanNum': '180', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1721993400000,['20240726'],False,1,5
SHOW,66604f4a07b7810001b4cf42,66604f4a07b7810001b4cf40,【北京】 Bruno Major Asia Tour 2024-北京站,2024.08.29 20:00,北京,1101,PENDING,430.0,https://cdn.ticketmars.com/image/prod/20240605_74/17175879641252936.jpg,640819d33d195a00013bab46,福浪Live House-福,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1724932800000,1724938200000,"{'yuanNum': '430', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1724932800000,['20240829'],False,1,2
SHOW,65f90955a131ba0001017dfc,65f909525644530001c140eb,【北京】【爱乐汇】【5折】「酒吧戏剧&经典戏剧GALA」《日出》《玩偶之家》《一个陌生女人的来信》独白之夜,2024.06.10 - 06.27,北京,1101,ONSALE,158.0,https://cdn.ticketmars.com/prod/external/img/20240319/65f9095464c80a0001da426a.jpg,651e766ac6347d00015cf7b6,三里屯·爱乐汇艺术空间-D3现场（Live&Bar）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1718019000000,1719492300000,"{'yuanNum': '158', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718019000000,"['20240627', '20240623', '20240610']",False,3,6
SHOW,66616eeacf4d4400012ddf0c,66616dcba356a100010e9f4d,【沈阳】跨越二次元ACG神级动漫演唱会世界巡演——沈阳站,2024.08.10 15:30,沈阳,2101,ONSALE,60.0,https://cdn.ticketmars.com/image/prod/20240606_91/17176611685435744.jpg,5a93a721e4b0c500c14b1645,沈阳南风大剧院,"{'code': 17, 'displayName': '演唱会', 'name': 'YanChangHui'}",False,1723275000000,1723281000000,"{'yuanNum': '60', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1723275000000,['20240810'],False,1,11
SHOW,665e9ffd6248310001ffe7af,665e9ffc2ef667000162427d,【北京】另类民谣/实验乐队｜守誓剑2024新专辑「虚无体验」首发专场-北京站,2024.07.18 20:30,北京,1101,ONSALE,60.0,https://cdn.ticketmars.com/image/prod/20240606_54/17176487558262502.jpg,622b0ca4d3521e35f4014322,乐空间（北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1721305800000,1721311200000,"{'yuanNum': '60', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1721305800000,['20240718'],False,1,4
SHOW,665eb5126a0253000127d16b,665eb511af43b60001b46f89,"【北京】【秀动x掌乐无限联合呈献】""I See You"" - 美国独立摇滚乐队MISSIO首次巡演 北京站",2024.07.05 20:30,北京,1101,ONSALE,160.0,https://cdn.ticketmars.com/image/prod/20240606_45/17176490075888850.png,599a47170cf20fb2084de421,疆进酒 OMNI SPACE 北京,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1720182600000,1720188000000,"{'yuanNum': '160', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1720182600000,['20240705'],False,1,3
SHOW,666112fe07b7810001cd6005,6661111507b7810001cd136b,【北京】6.30 “层峦之音”从山谷到世界，钢琴与吉他的浪漫诠释,2024.06.30 20:00,北京,1101,ONSALE,220.0,https://cdn.ticketmars.com/image/prod/20240606_47/17176374350081901.png,585a2ab60cf2477fb36e1f96,Blue Note Beijing,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1719748800000,1719754200000,"{'yuanNum': '220', 'centNum': '', 'suffix': '', 'prefix': '￥'}",1719748800000,['20240630'],False,1,1
SHOW,665ee660624831000109f71a,665ee6606dd9760001b1450a,【郑州】MOJOHAND十周年巡演 郑州站,2024.08.09 20:00,郑州,4101,ONSALE,120.0,https://cdn.ticketmars.com/prod/external/img/20240604/665ee659b9a77b00014a0cc6.jpg,60e81d0d83a7d7073ee0986a,7LIVEHOUSE+,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1723204800000,1723210259000,"{'yuanNum': '120', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1723204800000,['20240809'],False,1,2
SHOW,6661357f95268f000146582b,665405cd95914e0001a14789,【北京】北京 · 胡宇桐 2024 个人首唱会,2024.06.15 - 06.16,北京,1101,ONSALE,580.0,https://cdn.ticketmars.com/prod/external/img/20240606/6661357e6600580001926b2c.jpg,57835d380cf2dfd8922d6773,M空间（M Space）,"{'code': 17, 'displayName': '演唱会', 'name': 'YanChangHui'}",False,1718451000000,1718542800000,"{'yuanNum': '580', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1718451000000,"['20240616', '20240615']",False,2,8
SHOW,66612fa695268f000145214e,66612fa542acaf00019f8b80,【北京】【爱乐汇】新西兰治愈系民谣歌手Luke Thompson2024中国巡演 KEEP ROLLING ON,2024.07.25 19:30,北京,1101,ONSALE,380.0,https://cdn.ticketmars.com/prod/external/img/20240606/66612fa62f3c750001ff684f.jpg,651e766ac6347d00015cf7b6,三里屯·爱乐汇艺术空间-D3现场（Live&Bar）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1721907000000,1721912400000,"{'yuanNum': '380', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1721907000000,['20240725'],False,1,2
SHOW,665f1790ddfc8100013742be,665f178f5c70150001869a50,【郑州】「不象艺术出品」印子月&坨坨芭乐2024“大事很妙”巡演 郑州站,2024.08.02 20:30,郑州,4101,ONSALE,130.0,https://cdn.ticketmars.com/prod/external/img/20240604/665f178fd51b740001d751dc.jpg,5b600bec908c3816513b884e,7LIVEHOUSE（新通桥店）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1722601800000,1722607200000,"{'yuanNum': '130', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1722601800000,['20240802'],False,1,3
SHOW,6660690695268f00012c1692,66606905f6412f0001824060,【北京】余梓桾X张子薇「雀儿来信」专场·北京站,2024.07.14 20:00,北京,1101,ONSALE,100.0,https://cdn.ticketmars.com/prod/external/img/20240605/6660690502a45b0001470e6d.jpg,622b0ca4d3521e35f4014322,乐空间（北京）,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1720958400000,1720965600000,"{'yuanNum': '100', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1720958400000,['20240714'],False,1,4
SHOW,666183d407b7810001e32f58,663f656a97a82d0001b3d0ad,【乌鲁木齐】孟大宝2024《靠近我》城市巡回 乌鲁木齐站,2024.06.22 21:00,乌鲁木齐,6501,ONSALE,100.0,https://cdn.ticketmars.com/image/prod/20240606_30/17176668566007136.png,658402c3e7933e0001c6bb9c,润现场RunLive,"{'code': 19, 'displayName': 'Livehouse', 'name': 'Livehouse'}",False,1719061200000,1719067500000,"{'yuanNum': '100', 'centNum': '', 'suffix': '起', 'prefix': '￥'}",1719061200000,['20240622'],False,1,3
